datetime,temperature,humidity,pressure,altitude,latitude,longitude
2021-11-29 19:55:52.346902,28.48,79.11,1010.54,22.56,10.3,79.8
2021-11-29 20:00:51.563775,28.42,79.26,1010.62,21.92,10.3,79.8
2021-11-29 20:05:51.399897,28.42,79.35,1010.68,21.38,10.3,79.8
2021-11-29 20:10:51.941662,28.47,79.17,1010.78,20.62,10.3,79.8
2021-11-29 20:15:51.673036,28.44,79.34,1010.93,19.37,10.3,79.8
2021-11-29 20:20:52.130298,28.48,79.22,1010.94,19.28,10.3,79.8
2021-11-29 20:25:50.217356,28.58,79.01,1010.94,19.22,10.3,79.8
2021-11-29 20:30:52.003481,28.57,79.08,1011.02,18.57,10.3,79.8
2021-11-29 20:35:50.709926,28.58,79.06,1011.16,17.38,10.3,79.8
2021-11-29 20:40:51.986430,28.51,78.99,1011.29,16.34,10.3,79.8
2021-11-29 20:45:51.598999,28.45,79.19,1011.37,15.66,10.3,79.8
2021-11-29 20:50:50.399120,28.41,79.23,1011.48,14.74,10.3,79.8
2021-11-29 20:55:50.220216,28.37,79.36,1011.46,14.89,10.3,79.8
2021-11-29 21:00:50.237675,28.53,78.67,1011.44,15.11,10.3,79.8
2021-11-29 21:05:50.489101,28.51,78.8,1011.43,15.19,10.3,79.8
2021-11-29 21:10:49.716026,28.47,78.9,1011.36,15.72,10.3,79.8
2021-11-29 21:15:49.758062,28.46,78.9,1011.37,15.69,10.3,79.8
2021-11-29 21:20:50.914328,28.46,78.78,1011.47,14.86,10.3,79.8
2021-11-29 21:25:50.922295,28.48,78.84,1011.48,14.79,10.3,79.8
2021-11-29 21:30:52.028194,28.48,78.96,1011.53,14.35,10.3,79.8
2021-11-29 21:35:52.179942,28.47,78.82,1011.45,15.02,10.3,79.8
2021-11-29 21:40:51.501129,28.44,78.94,1011.36,15.77,10.3,79.8
2021-11-29 21:45:51.243295,28.42,78.98,1011.21,17.04,10.3,79.8
2021-11-29 21:50:49.949565,28.43,78.72,1011.32,16.07,10.3,79.8
2021-11-29 21:55:51.931410,28.45,79.04,1011.41,15.33,10.3,79.8
2021-11-29 22:00:49.623043,28.51,79.05,1011.35,15.8,10.3,79.8
2021-11-29 22:05:51.299634,28.58,79.05,1011.27,16.51,10.3,79.8
2021-11-29 22:10:52.157249,28.59,79.15,1011.23,16.87,10.3,79.8
2021-11-29 22:15:51.274156,28.61,79.2,1011.14,17.56,10.3,79.8
2021-11-29 22:20:49.680128,28.63,79.1,1011.04,18.41,10.3,79.8
2021-11-29 22:25:50.836960,28.63,79.14,1011.01,18.64,10.3,79.8
2021-11-29 22:30:49.643713,28.66,78.99,1011.09,18.01,10.3,79.8
2021-11-29 22:35:51.435500,28.64,78.95,1011.05,18.38,10.3,79.8
2021-11-29 22:40:49.637055,28.66,79.0,1010.93,19.34,10.3,79.8
2021-11-29 22:45:49.677611,28.69,78.87,1010.9,19.62,10.3,79.8
2021-11-29 22:50:49.619507,28.67,78.96,1010.87,19.87,10.3,79.8
2021-11-29 22:55:49.666637,28.71,78.78,1010.91,19.53,10.3,79.8
2021-11-29 23:00:50.107873,28.66,78.9,1010.97,19.01,10.3,79.8
2021-11-29 23:05:51.375119,28.67,78.9,1010.97,19.04,10.3,79.8
2021-11-29 23:10:49.666430,28.7,78.75,1010.87,19.87,10.3,79.8
2021-11-29 23:15:51.549082,28.69,78.71,1010.72,21.1,10.3,79.8
2021-11-29 23:20:49.944890,28.7,78.51,1010.78,20.59,10.3,79.8
2021-11-29 23:25:49.692493,28.65,78.59,1010.76,20.73,10.3,79.8
2021-11-29 23:30:49.723452,28.67,78.47,1010.7,21.26,10.3,79.8
2021-11-29 23:35:52.009596,28.68,78.18,1010.73,21.0,10.3,79.8
2021-11-29 23:40:50.007369,28.65,78.33,1010.67,21.49,10.3,79.8
2021-11-29 23:45:51.883162,28.63,78.21,1010.82,20.27,10.3,79.8
2021-11-29 23:50:51.184191,28.63,78.15,1010.85,19.96,10.3,79.8
2021-11-29 23:55:51.306124,28.62,77.98,1010.78,20.55,10.3,79.8
2021-11-30 00:00:49.697515,28.63,77.88,1010.85,19.99,10.3,79.8
2021-11-30 00:05:49.648970,28.62,77.77,1010.89,19.67,10.3,79.8
2021-11-30 00:10:49.690561,28.65,77.65,1010.91,19.5,10.3,79.8
2021-11-30 00:15:49.622226,28.63,77.7,1010.85,20.02,10.3,79.8
2021-11-30 00:20:49.665619,28.66,77.6,1010.81,20.33,10.3,79.8
2021-11-30 00:25:49.704549,28.63,77.59,1010.68,21.39,10.3,79.8
2021-11-30 00:30:49.647511,28.61,77.71,1010.6,22.06,10.3,79.8
2021-11-30 00:35:51.953309,184.83,85.24,1010.64,3133.04,10.3,79.8
2021-11-30 00:40:51.059342,28.6,77.71,1010.7,21.23,10.3,79.8
2021-11-30 00:45:51.435930,28.56,77.69,1010.59,22.15,10.3,79.8
2021-11-30 00:50:49.792522,28.53,77.86,1010.56,22.46,10.3,79.8
2021-11-30 00:55:49.938898,28.6,77.78,1010.48,23.11,10.3,79.8
2021-11-30 01:00:49.676261,28.56,77.84,1010.37,23.99,10.3,79.8
2021-11-30 01:05:49.612301,28.56,77.83,1010.27,24.87,10.3,79.8
2021-11-30 01:10:49.654604,28.54,77.97,1010.24,25.09,10.3,79.8
2021-11-30 01:15:49.594586,28.56,77.91,1010.24,25.07,10.3,79.8
2021-11-30 01:20:49.637253,28.58,77.79,1010.23,25.13,10.3,79.8
2021-11-30 01:25:49.672071,28.58,77.73,1010.17,25.7,10.3,79.8
2021-11-30 01:30:49.698828,28.57,77.73,1010.32,24.44,10.3,79.8
2021-11-30 01:35:51.490589,28.56,77.76,1010.3,24.63,10.3,79.8
2021-11-30 01:40:51.531867,28.56,77.83,1010.23,25.15,10.3,79.8
2021-11-30 01:45:49.922862,28.53,77.84,1010.2,25.46,10.3,79.8
2021-11-30 01:50:51.294278,28.55,77.57,1010.06,26.62,10.3,79.8
2021-11-30 01:55:50.615777,28.5,77.82,1010.02,26.91,10.3,79.8
2021-11-30 02:00:49.622230,28.47,77.95,1009.9,27.95,10.3,79.8
2021-11-30 02:05:51.618453,28.48,78.13,1009.9,27.92,10.3,79.8
2021-11-30 02:10:49.708853,28.53,78.0,1009.94,27.56,10.3,79.8
2021-11-30 02:15:51.811508,28.52,78.14,1009.76,29.1,10.3,79.8
2021-11-30 02:20:51.327195,28.53,78.01,1009.58,30.59,10.3,79.8
2021-11-30 02:25:49.620098,28.54,77.98,1009.49,31.32,10.3,79.8
2021-11-30 02:30:51.409462,28.51,78.07,1009.42,31.96,10.3,79.8
2021-11-30 02:35:51.951923,28.47,78.2,1009.47,31.51,10.3,79.8
2021-11-30 02:40:51.482639,28.45,78.28,1009.4,32.11,10.3,79.8
2021-11-30 02:45:51.318578,28.48,78.25,1009.38,32.31,10.3,79.8
2021-11-30 02:50:49.615149,28.46,78.26,1009.4,32.09,10.3,79.8
2021-11-30 02:55:49.666258,28.44,78.26,1009.32,32.75,10.3,79.8
2021-11-30 03:00:49.608762,28.42,78.25,1009.38,32.25,10.3,79.8
2021-11-30 03:05:49.629184,28.41,78.33,1009.43,31.82,10.3,79.8
2021-11-30 03:10:50.592050,28.4,78.34,1009.52,31.13,10.3,79.8
2021-11-30 03:15:51.467276,28.38,78.42,1009.38,32.29,10.3,79.8
2021-11-30 03:20:49.658072,28.36,78.55,1009.11,34.56,10.3,79.8
2021-11-30 03:25:49.609209,28.39,78.41,1009.02,35.24,10.3,79.8
2021-11-30 03:30:49.655610,28.4,78.28,1009.31,33.13,10.3,79.8
2021-11-30 03:35:52.342670,28.38,78.27,1009.44,31.79,10.3,79.8
2021-11-30 03:40:51.263057,28.33,78.35,1009.25,33.33,10.3,79.8
2021-11-30 03:45:51.314884,28.36,78.31,1009.22,33.59,10.3,79.8
2021-11-30 03:50:50.015784,28.34,78.23,1008.9,36.27,10.3,79.8
2021-11-30 03:55:49.661893,28.34,78.18,1009.07,34.83,10.3,79.8
2021-11-30 04:00:49.693465,28.32,78.29,1009.24,33.47,10.3,79.8
2021-11-30 04:05:49.640186,28.33,78.15,1009.44,31.73,10.3,79.8
2021-11-30 04:10:49.686521,28.34,78.21,1009.3,32.9,10.3,79.8
2021-11-30 04:15:49.612929,28.37,78.19,1009.56,30.81,10.3,79.8
2021-11-30 04:20:50.064618,28.35,78.4,1009.55,30.81,10.3,79.8
2021-11-30 04:25:51.446635,28.32,78.58,1009.41,32.02,10.3,79.8
2021-11-30 04:30:49.648147,28.34,78.41,1009.35,32.55,10.3,79.8
2021-11-30 04:35:52.008946,28.35,78.25,1009.58,30.59,10.3,79.8
2021-11-30 04:40:51.669961,28.32,78.0,1009.67,29.86,10.3,79.8
2021-11-30 04:45:51.401959,28.24,78.22,1009.69,29.69,10.3,79.8
2021-11-30 04:50:51.343197,28.27,78.03,1009.75,29.2,10.3,79.8
2021-11-30 04:55:49.634086,28.26,77.73,1009.75,29.2,10.3,79.8
2021-11-30 05:00:49.670341,28.19,77.57,1009.72,29.45,10.3,79.8
2021-11-30 05:05:51.346801,28.22,77.25,1009.75,29.21,10.3,79.8
2021-11-30 05:10:49.653769,28.18,77.24,1009.84,28.47,10.3,79.8
2021-11-30 05:15:51.435786,28.11,77.45,1009.9,27.89,10.3,79.8
2021-11-30 05:20:49.637357,28.18,77.05,1009.87,28.08,10.3,79.8
2021-11-30 05:25:49.693295,28.08,77.04,1010.01,27.02,10.3,79.8
2021-11-30 05:30:49.624591,28.13,77.25,1010.06,26.6,10.3,79.8
2021-11-30 05:35:52.116126,28.13,77.2,1010.11,26.22,10.3,79.8
2021-11-30 05:40:51.432296,28.25,76.92,1010.14,25.97,10.3,79.8
2021-11-30 05:45:49.719512,28.2,76.84,1010.19,25.53,10.3,79.8
2021-11-30 05:50:49.639917,28.15,76.99,1010.25,25.03,10.3,79.8
2021-11-30 05:55:49.676626,28.14,77.06,1010.32,24.42,10.3,79.8
2021-11-30 06:00:49.607924,28.18,77.28,1010.42,23.56,10.3,79.8
2021-11-30 06:05:49.649551,28.22,76.94,1010.66,21.61,10.3,79.8
2021-11-30 06:10:50.090937,28.1,77.15,1010.76,20.78,10.3,79.8
2021-11-30 06:15:49.612966,28.03,77.5,1010.68,21.42,10.3,79.8
2021-11-30 06:20:49.644775,27.96,77.74,1010.86,19.83,10.3,79.8
2021-11-30 06:25:49.695879,27.97,77.78,1010.92,19.44,10.3,79.8
2021-11-30 06:30:51.261153,27.96,77.95,1010.95,19.16,10.3,79.8
2021-11-30 06:35:51.405208,27.97,78.1,1011.06,18.21,10.3,79.8
2021-11-30 06:40:51.655083,27.98,78.53,1011.23,16.82,10.3,79.8
2021-11-30 06:45:51.996657,27.98,78.73,1011.32,16.1,10.3,79.8
2021-11-30 06:50:51.423126,27.96,78.92,1011.49,14.65,10.3,79.8
2021-11-30 06:55:49.714424,28.04,78.89,1011.57,14.0,10.3,79.8
2021-11-30 07:00:48.936295,28.03,79.0,1011.58,13.95,10.3,79.8
2021-11-30 07:05:49.693105,28.07,78.71,1011.69,12.99,10.3,79.8
2021-11-30 07:10:49.628982,28.04,78.81,1011.74,12.55,10.3,79.8
2021-11-30 07:15:49.670754,27.94,78.99,1011.71,12.79,10.3,79.8
2021-11-30 07:20:49.603101,27.98,79.42,1011.84,11.76,10.3,79.8
2021-11-30 07:25:49.633955,27.98,79.15,1011.77,12.32,10.3,79.8
2021-11-30 07:30:49.675845,27.99,78.98,1011.85,11.7,10.3,79.8
2021-11-30 07:35:51.972209,28.03,79.47,1012.01,10.33,10.3,79.8
2021-11-30 07:40:51.599275,28.05,79.29,1012.12,9.39,10.3,79.8
2021-11-30 07:45:51.445436,28.07,79.58,1012.12,9.44,10.3,79.8
2021-11-30 07:50:50.056820,28.14,79.29,1012.19,8.83,10.3,79.8
2021-11-30 07:55:51.323402,28.2,79.8,1012.2,8.73,10.3,79.8
2021-11-30 08:00:49.624609,28.22,79.83,1012.28,8.07,10.3,79.8
2021-11-30 08:05:49.672188,28.17,79.56,1012.28,8.09,10.3,79.8
2021-11-30 08:10:49.608286,28.15,79.51,1012.32,7.79,10.3,79.8
2021-11-30 08:15:49.641127,28.15,79.62,1012.39,7.19,10.3,79.8
2021-11-30 08:20:49.672054,28.15,79.88,1012.47,6.48,10.3,79.8
2021-11-30 08:25:49.608990,28.19,79.99,1012.58,5.54,10.3,79.8
2021-11-30 08:30:49.630087,28.25,80.04,1012.67,4.87,10.3,79.8
2021-11-30 08:35:52.237708,28.27,79.86,1012.69,4.7,10.3,79.8
2021-11-30 08:40:51.463716,28.31,79.8,1012.75,4.19,10.3,79.8
2021-11-30 08:45:49.650272,28.32,79.87,1012.77,4.17,10.3,79.8
2021-11-30 08:50:49.697698,28.36,79.94,1012.82,3.62,10.3,79.8
2021-11-30 08:55:49.628924,28.43,79.67,1012.85,3.32,10.3,79.8
2021-11-30 09:00:49.660595,28.42,79.78,1012.84,3.38,10.3,79.8
2021-11-30 09:05:49.682209,28.47,79.41,1012.9,2.96,10.3,79.8
2021-11-30 09:10:49.629585,28.49,79.48,1012.86,3.25,10.3,79.8
2021-11-30 09:15:49.665958,28.51,79.37,1012.87,3.17,10.3,79.8
2021-11-30 09:20:49.697537,28.59,79.13,1012.86,3.26,10.3,79.8
2021-11-30 09:25:49.634242,28.63,79.11,1012.84,3.41,10.3,79.8
2021-11-30 09:30:49.671272,28.64,79.13,1012.82,3.62,10.3,79.8
2021-11-30 09:35:51.048858,28.76,78.94,1012.78,3.93,10.3,79.8
2021-11-30 09:40:50.474817,28.81,79.14,1012.82,3.62,10.3,79.8
2021-11-30 09:45:50.100612,28.82,79.24,1012.71,4.52,10.3,79.8
2021-11-30 09:50:49.933857,28.7,79.8,1012.67,4.85,10.3,79.8
2021-11-30 10:00:50.103616,28.76,79.4,1012.65,4.97,10.3,79.8
2021-11-30 10:05:49.833311,28.8,79.1,1012.75,4.14,10.3,79.8
2021-11-30 10:10:50.889276,28.83,79.12,1012.66,4.93,10.3,79.8
2021-11-30 10:15:50.932232,28.85,79.05,1012.72,4.41,10.3,79.8
2021-11-30 10:20:50.879542,28.9,79.07,1012.73,4.36,10.3,79.8
2021-11-30 10:25:50.607387,28.94,79.14,1012.78,3.89,10.3,79.8
2021-11-30 10:30:50.745697,28.89,79.44,1012.7,4.61,10.3,79.8
2021-11-30 10:35:50.600250,28.9,79.43,1012.65,5.02,10.3,79.8
2021-11-30 10:40:49.607616,28.94,79.26,1012.63,5.18,10.3,79.8
2021-11-30 10:45:50.574633,28.92,79.4,1012.55,5.84,10.3,79.8
2021-11-30 10:50:49.592177,28.92,79.47,1012.47,6.47,10.3,79.8
2021-11-30 10:55:49.655580,28.89,79.3,1012.44,6.77,10.3,79.8
2021-11-30 11:00:49.693301,28.87,79.13,1012.35,7.47,10.3,79.8
2021-11-30 11:05:52.201270,28.94,78.99,1012.26,8.22,10.3,79.8
2021-11-30 11:10:50.099654,28.98,79.12,1012.06,9.89,10.3,79.8
2021-11-30 11:15:49.530795,28.97,78.93,1011.93,10.99,10.3,79.8
2021-11-30 11:20:50.694906,29.01,78.28,1011.76,12.45,10.3,79.8
2021-11-30 11:25:50.538473,29.07,77.74,1011.67,13.13,10.3,79.8
2021-11-30 11:30:49.661576,29.06,77.53,1011.55,14.19,10.3,79.8
2021-11-30 11:35:50.648936,29.08,77.59,1011.43,15.15,10.3,79.8
2021-11-30 11:40:49.647008,29.14,77.42,1011.35,15.87,10.3,79.8
2021-11-30 11:45:49.570185,29.16,77.01,1011.22,16.95,10.3,79.8
2021-11-30 11:50:50.739195,29.18,76.91,1011.16,17.38,10.3,79.8
2021-11-30 11:55:49.642224,29.18,77.07,1011.08,18.05,10.3,79.8
2021-11-30 12:00:49.570234,29.21,77.18,1011.12,17.78,10.3,79.8
2021-11-30 12:05:49.609300,29.25,77.39,1011.08,18.1,10.3,79.8
2021-11-30 12:10:49.638502,29.29,77.47,1011.04,18.41,10.3,79.8
2021-11-30 12:15:50.708105,29.29,77.1,1010.93,19.36,10.3,79.8
2021-11-30 12:20:50.951046,29.31,77.25,1010.95,19.19,10.3,79.8
2021-11-30 12:25:49.649011,29.33,76.98,1010.78,20.56,10.3,79.8
2021-11-30 12:30:49.587420,29.44,76.91,1010.61,22.0,10.3,79.8
2021-11-30 12:35:49.615518,29.31,77.34,1010.67,21.51,10.3,79.8
2021-11-30 12:40:49.653401,29.27,77.55,1010.39,23.81,10.3,79.8
2021-11-30 12:45:49.582835,29.27,77.69,1010.24,25.11,10.3,79.8
2021-11-30 12:50:49.621885,29.28,77.53,1010.17,25.71,10.3,79.8
2021-11-30 12:55:49.650572,29.26,77.59,1010.15,25.86,10.3,79.8
2021-11-30 13:00:49.687046,29.27,77.81,1010.02,26.91,10.3,79.8
2021-11-30 13:05:49.616560,29.28,77.86,1010.02,26.9,10.3,79.8
2021-11-30 13:10:49.644108,29.28,78.19,1009.95,27.52,10.3,79.8
2021-11-30 13:15:49.583250,29.3,78.41,1009.76,29.08,10.3,79.8
2021-11-30 13:20:49.701599,29.37,79.63,1009.66,29.97,10.3,79.8
2021-11-30 13:25:49.649424,29.44,78.62,1009.58,30.6,10.3,79.8
2021-11-30 13:30:49.578400,29.43,77.92,1009.41,32.04,10.3,79.8
2021-11-30 13:35:49.606394,29.43,77.9,1009.39,32.15,10.3,79.8
2021-11-30 13:40:49.644919,29.41,77.89,1009.29,33.05,10.3,79.8
2021-11-30 13:45:49.782681,29.37,77.92,1009.18,33.96,10.3,79.8
2021-11-30 13:50:49.610749,29.37,78.38,1009.09,34.68,10.3,79.8
2021-11-30 13:55:49.639198,29.37,78.45,1008.97,35.7,10.3,79.8
2021-11-30 14:00:49.577308,29.39,78.64,1008.86,36.62,10.3,79.8
2021-11-30 14:05:50.015886,29.38,78.52,1008.7,37.96,10.3,79.8
2021-11-30 14:10:49.643932,29.5,78.44,1008.73,37.66,10.3,79.8
2021-11-30 14:15:49.572856,29.56,78.46,1008.63,38.5,10.3,79.8
2021-11-30 14:20:49.612379,29.58,78.53,1008.65,38.37,10.3,79.8
2021-11-30 14:25:49.642408,29.57,78.5,1008.51,39.52,10.3,79.8
2021-11-30 14:30:49.682832,29.6,78.24,1008.45,40.01,10.3,79.8
2021-11-30 14:35:51.251674,29.64,78.22,1008.32,41.14,10.3,79.8
2021-11-30 14:40:49.644132,29.69,78.67,1008.33,41.02,10.3,79.8
2021-11-30 14:45:49.587528,29.68,78.67,1008.23,41.9,10.3,79.8
2021-11-30 14:50:49.741971,29.68,78.51,1008.14,42.63,10.3,79.8
2021-11-30 14:55:49.585861,29.65,78.55,1008.0,43.77,10.3,79.8
2021-11-30 15:00:49.119844,29.6,78.7,1007.96,44.13,10.3,79.8
2021-11-30 15:05:49.669288,29.63,78.66,1007.9,44.6,10.3,79.8
2021-11-30 15:10:49.602687,29.67,78.9,1007.87,44.91,10.3,79.8
2021-11-30 15:15:51.191562,29.66,78.94,1007.8,45.5,10.3,79.8
2021-11-30 15:20:49.599320,29.62,79.07,1007.85,45.09,10.3,79.8
2021-11-30 15:25:49.557991,29.61,79.11,1007.94,44.31,10.3,79.8
2021-11-30 15:30:49.617046,29.63,79.31,1007.94,44.29,10.3,79.8
2021-11-30 15:35:49.674601,29.63,79.46,1007.99,43.91,10.3,79.8
2021-11-30 15:40:50.023373,29.62,79.07,1007.96,44.13,10.3,79.8
2021-11-30 15:45:49.656393,29.62,78.53,1007.99,43.84,10.3,79.8
2021-11-30 15:50:49.598584,29.62,78.32,1007.96,44.13,10.3,79.8
2021-11-30 15:55:49.660245,29.64,78.17,1007.93,44.36,10.3,79.8
2021-11-30 16:00:51.037040,29.77,77.72,1007.97,44.06,10.3,79.8
2021-11-30 16:05:51.274762,29.82,76.75,1007.95,44.22,10.3,79.8
2021-11-30 16:10:51.305087,29.84,76.93,1007.96,44.16,10.3,79.8
2021-11-30 16:15:49.595521,29.84,76.78,1007.97,44.02,10.3,79.8
2021-11-30 19:35:51.189405,28.96,77.75,1010.76,20.77,10.3,79.8
2021-11-30 19:40:51.540834,29.0,77.83,1010.82,20.28,10.3,79.8
2021-11-30 19:45:50.638414,29.02,77.8,1011.05,18.3,10.3,79.8
2021-11-30 19:50:51.283104,28.99,77.92,1011.13,17.68,10.3,79.8
2021-11-30 19:55:51.431426,28.95,78.12,1011.2,17.11,10.3,79.8
2021-11-30 20:00:49.619793,28.98,78.07,1011.23,16.84,10.3,79.8
2021-11-30 20:05:49.658619,28.98,78.12,1011.32,16.06,10.3,79.8
2021-11-30 20:10:50.821356,28.9,78.3,1011.34,15.9,10.3,79.8
2021-11-30 20:15:49.628937,28.95,78.19,1011.5,14.58,10.3,79.8
2021-11-30 20:20:49.672540,29.05,78.03,1011.59,13.87,10.3,79.8
2021-11-30 20:25:49.699390,29.07,77.96,1011.68,13.07,10.3,79.8
2021-11-30 20:30:49.632442,29.0,78.26,1011.82,11.93,10.3,79.8
2021-11-30 20:35:50.490922,28.82,78.76,1011.81,12.03,10.3,79.8
2021-11-30 20:40:50.828083,28.71,79.42,1011.91,11.19,10.3,79.8
2021-11-30 20:45:51.271319,28.69,79.76,1012.01,10.32,10.3,79.8
2021-11-30 20:50:49.667379,28.73,79.5,1012.15,9.17,10.3,79.8
2021-11-30 20:55:49.800000,28.69,79.81,1012.17,9.01,10.3,79.8
2021-11-30 21:00:49.737481,28.74,79.6,1012.27,8.19,10.3,79.8
2021-11-30 21:05:48.750770,28.8,79.59,1012.31,7.81,10.3,79.8
2021-11-30 21:10:49.807494,28.79,79.53,1012.28,8.05,10.3,79.8
2021-11-30 21:15:51.071639,28.7,79.63,1012.33,7.65,10.3,79.8
2021-11-30 21:20:49.566673,28.75,79.84,1012.31,7.84,10.3,79.8
2021-11-30 21:25:51.147130,28.86,79.44,1012.35,7.48,10.3,79.8
2021-11-30 21:30:52.202288,29.08,79.02,1012.29,8.0,10.3,79.8
2021-12-01 07:05:55.018998,27.79,79.67,1010.67,21.47,10.3,79.8
2021-12-01 07:10:49.859451,63.85,87.48,1010.72,21.06,10.3,79.8
2021-12-01 07:15:49.595322,27.5,80.47,1010.76,20.75,10.3,79.8
2021-12-01 07:20:51.252837,27.42,80.95,1010.79,20.47,10.3,79.8
2021-12-01 07:25:49.659453,27.4,80.66,1010.87,19.83,10.3,79.8
2021-12-01 07:30:49.601199,27.47,80.67,1010.93,19.3,10.3,79.8
2021-12-01 07:35:49.643041,27.89,79.67,1010.98,18.92,10.3,79.8
2021-12-01 07:40:49.574676,27.85,79.62,1011.04,18.45,10.3,79.8
2021-12-01 07:45:49.616291,27.91,79.66,1011.23,16.81,10.3,79.8
2021-12-01 07:50:49.653508,27.91,79.86,1011.26,16.55,10.3,79.8
2021-12-01 07:55:49.779508,27.93,79.67,1011.41,15.31,10.3,79.8
2021-12-01 08:00:51.250808,27.94,79.73,1011.43,15.19,10.3,79.8
2021-12-01 08:05:49.557600,27.99,79.67,1011.52,14.39,10.3,79.8
2021-12-01 08:10:49.579218,27.94,79.99,1011.6,13.75,10.3,79.8
2021-12-01 08:15:51.260928,27.93,79.69,1011.65,13.35,10.3,79.8
2021-12-01 08:20:49.567991,27.99,79.64,1011.67,13.16,10.3,79.8
2021-12-01 08:25:49.594316,28.0,79.77,1011.79,12.14,10.3,79.8
2021-12-01 08:30:49.946502,27.98,79.75,1011.81,12.02,10.3,79.8
2021-12-01 08:35:51.416945,27.96,79.81,1011.81,11.97,10.3,79.8
2021-12-01 08:40:49.724508,28.02,79.81,1011.8,12.12,10.3,79.8
2021-12-01 08:45:51.405431,28.08,80.26,1011.81,11.99,10.3,79.8
2021-12-01 08:50:51.238008,28.19,79.86,1011.83,11.82,10.3,79.8
2021-12-01 08:55:51.189814,28.25,80.54,1011.85,11.65,10.3,79.8
2021-12-01 09:00:51.161696,28.41,80.16,1011.8,12.06,10.3,79.8
2021-12-01 09:05:51.854473,28.41,79.61,1011.85,11.65,10.3,79.8
2021-12-01 09:10:50.501815,28.45,79.34,1011.88,11.42,10.3,79.8
2021-12-01 09:15:50.149615,28.48,79.3,1011.84,11.71,10.3,79.8
2021-12-01 09:20:49.792476,28.51,79.48,1011.91,11.14,10.3,79.8
2021-12-01 09:25:51.275191,28.51,79.3,1011.85,11.65,10.3,79.8
2021-12-01 09:30:50.003802,28.6,79.55,1011.85,11.68,10.3,79.8
2021-12-01 09:35:49.780951,28.58,79.19,1011.85,11.67,10.3,79.8
2021-12-01 09:40:49.759765,28.59,79.39,1011.8,12.1,10.3,79.8
2021-12-01 09:45:51.643309,28.63,79.34,1011.78,12.25,10.3,79.8
2021-12-01 09:50:49.855734,28.7,79.64,1011.71,12.83,10.3,79.8
2021-12-01 09:55:50.620930,28.72,78.73,1011.67,13.19,10.3,79.8
2021-12-01 10:00:49.959845,28.7,78.48,1011.71,12.81,10.3,79.8
2021-12-01 10:05:49.633746,28.57,78.38,1011.67,13.19,10.3,79.8
2021-12-01 10:10:49.566614,28.6,77.98,1011.65,13.32,10.3,79.8
2021-12-01 10:15:49.573142,28.67,78.41,1011.63,13.47,10.3,79.8
2021-12-01 10:20:49.601614,28.71,78.23,1011.6,13.76,10.3,79.8
2021-12-01 10:25:50.036847,28.8,78.27,1011.54,14.22,10.3,79.8
2021-12-01 10:30:49.612721,28.82,78.25,1011.49,14.68,10.3,79.8
2021-12-01 10:35:49.806194,28.85,78.13,1011.36,15.76,10.3,79.8
2021-12-01 10:40:49.698457,28.88,78.29,1011.26,16.58,10.3,79.8
2021-12-01 10:45:49.882791,28.93,78.06,1011.19,16.78,10.3,79.8
2021-12-01 10:50:49.831303,28.92,78.21,1011.18,17.24,10.3,79.8
2021-12-01 10:55:49.674581,28.96,78.3,1011.09,18.0,10.3,79.8
2021-12-01 11:00:49.698932,28.99,78.2,1010.99,18.81,10.3,79.8
2021-12-01 11:05:49.651929,29.0,78.07,1010.93,19.35,10.3,79.8
2021-12-01 11:10:49.714369,29.05,77.83,1010.8,20.4,10.3,79.8
2021-12-01 11:15:49.728727,29.05,77.8,1010.72,21.05,10.3,79.8
2021-12-01 11:20:49.981331,29.09,77.69,1010.61,21.99,10.3,79.8
2021-12-01 11:25:50.042206,29.13,77.45,1010.47,23.16,10.3,79.8
2021-12-01 11:30:50.079646,29.17,77.17,1010.39,23.83,10.3,79.8
2021-12-01 11:35:49.802724,29.2,77.38,1010.34,24.28,10.3,79.8
2021-12-01 11:40:50.066046,29.23,77.27,1010.25,24.97,10.3,79.8
2021-12-01 11:45:50.099659,29.25,77.11,1010.14,25.91,10.3,79.8
2021-12-01 11:50:50.033255,29.28,76.83,1009.9,27.93,10.3,79.8
2021-12-01 11:55:49.767393,29.31,76.9,1009.79,28.89,10.3,79.8
2021-12-01 12:00:49.891771,29.34,77.32,1009.69,29.68,10.3,79.8
2021-12-01 12:05:49.856382,29.39,77.2,1009.48,31.41,10.3,79.8
2021-12-01 12:10:50.424569,29.42,76.94,1009.44,31.78,10.3,79.8
2021-12-01 12:15:49.732435,29.45,76.77,1009.38,32.24,10.3,79.8
2021-12-01 12:20:49.987183,29.43,76.31,1009.19,33.83,10.3,79.8
2021-12-01 12:25:50.108870,29.43,76.41,1009.11,34.52,10.3,79.8
2021-12-01 12:30:49.943010,29.47,76.62,1009.0,35.44,10.3,79.8
2021-12-01 12:35:49.671695,29.48,76.4,1008.89,36.38,10.3,79.8
2021-12-01 12:40:50.231650,29.57,75.96,1008.83,36.85,10.3,79.8
2021-12-01 12:45:50.679186,29.69,75.57,1008.75,37.61,10.3,79.8
2021-12-01 12:50:50.813347,29.74,75.4,1008.59,38.83,10.3,79.8
2021-12-01 12:55:50.757554,29.81,73.99,1008.44,40.16,10.3,79.8
2021-12-01 13:00:50.585811,29.9,74.14,1008.33,41.03,10.3,79.8
